id,in_usa,race,arm_id,context_batch_id,commitment,ethnicity,captcha,sex,option_preference,discriminated,option_attention,garbage,option_attention_truth,consent,age,batch_id,prolific_id
410,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,35.0,1,6025b6e60ac9cb1ae2b1875a
411,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,38.0,1,61527bf511ec844c265157c9
412,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,34.0,1,663a7b8fbe04db328f07f9a2
413,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,0,True,1,True,20.0,1,6683de572905101766c17163
414,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,23.0,1,663ed21331bd67564461d57e
415,True,race_other,1,1,yes,hisp_latin_spanish_yes,purple,male,0,True,0,False,0,True,21.0,1,62ac8d9f8d93291cb9d49d49
416,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,39.0,1,5f0e50c3a8d93519188a7525
417,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,25.0,1,6081806ab383aa89f6c61940
418,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,female,0,True,0,False,0,True,38.0,1,5a68c01031b87a0001c752c3
419,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,45.0,1,60b8efb0f7a39c266263d300
420,True,"race_black, race_white",1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,31.0,1,5a01ddf3728b1b0001ad8ad0
421,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,31.0,1,667eb4903b14cd8a769847d1
422,True,"race_white, race_other",1,1,yes,hisp_latin_spanish_yes,purple,male,0,True,0,False,0,True,42.0,1,60b7f6030152011ff5ab8197
423,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,47.0,1,663e4e9ce0a32a475e8f2590
424,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,59.0,1,5d1c006ac2696c0019647572
425,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,27.0,1,666c870368f59b24e97d765b
426,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,25.0,1,66594fe4cdc0d772db2dd715
427,True,race_white,1,1,yes,hisp_latin_spanish_no,purple ,female,0,True,0,True,0,True,51.0,1,662be2f65ab992be656650b7
428,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,29.0,1,660bbedd20ec032acb3c7960
429,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,47.0,1,6634f6c204ff920d50bc64a0
430,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,36.0,1,647652cb5644044df439e1fb
431,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,47.0,1,6139f0677fa50f5667f44e94
432,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,56.0,1,6101b2a04f101c97afb35034
433,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,41.0,1,5c3517a567013e0001eff811
434,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,30.0,1,66857acc35bb0228e7f565ce
435,True,race_other,1,1,yes,hisp_latin_spanish_yes,purple,female,0,True,0,False,0,True,19.0,1,664a11e477414942776ae7fd
436,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,30.0,1,66443e29662725412dc272c7
437,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,25.0,1,610325a6052741bbfb84bcd1
438,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,24.0,1,6656128777b7df053233f4ef
439,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,39.0,1,6629a194aff94667d3c1cee5
440,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,47.0,1,6655eaea43ef7b820b9147ff
441,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,28.0,1,5f1dc8e9a351ad07a95854c1
442,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,20.0,1,6682f2e94811d8f9981310e9
443,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,28.0,1,62b33e2a447824fbd0770025
444,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,25.0,1,613ac9ac21ff9db9f56e3bfb
445,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,female,0,True,0,False,0,True,40.0,1,663a8f6036483d6f8cd83487
446,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,34.0,1,66805f486ae4ada5289839e3
447,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,male,0,False,1,False,1,True,49.0,1,5a2369aa1a1ad3000138fb42
448,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,23.0,1,5f394ce53b053607008f4b74
449,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,28.0,1,612597436eff2c3e15310f3f
450,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,0,True,1,True,48.0,1,6303f311d5c149cc028bd936
451,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,46.0,1,663e191d67a00a79108b7536
452,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,32.0,1,5bcf173fa356010001d78f6c
453,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,33.0,1,5e8a5d007022a071a5ca9673
454,True,"race_asian, race_white",1,1,yes,hisp_latin_spanish_no,Purple,female,1,False,0,False,0,True,32.0,1,668b2627ac0dc505afbb159a
455,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,40.0,1,5748746c5bef98000faeaaa9
456,True,race_other,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,20.0,1,63d591da4548249893329bc1
457,True,race_white,1,1,yes,,purple,female,1,True,1,False,1,True,33.0,1,62e02660c3ef175825ab7655
458,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,28.0,1,60ee4bb7de4352af0286e091
459,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,30.0,1,5f49f3262a3d07563d14a7f1
460,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,45.0,1,5d23ac815173fe001528bcd6
461,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,26.0,1,65d519d2e968e36332dfb420
462,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,1,True,0,True,33.0,1,594859c6bee3110001b1b092
463,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,41.0,1,65466561ad56d0ff50bc80e3
464,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,61.0,1,64fa825ca23617b750fdb4c6
465,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,48.0,1,66293c9c438786658ee870a9
466,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,52.0,1,668823c2bdc3868463f417cb
467,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,59.0,1,60a717d4240ef9af015a6258
468,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,35.0,1,62b7ccbcd0d33ba41c784cee
469,True,"race_asian, race_white",1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,42.0,1,5f4c4b277200c9868db9d43f
470,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,26.0,1,6687fed383f7f90922cb2e11
471,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,43.0,1,6554fdeefcb1710a90680048
472,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,37.0,1,55bb9ae7fdf99b26d27fda01
473,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,52.0,1,665aae307b33c0ce94616046
474,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,28.0,1,65ef1bd9481e54ca2ec59d10
475,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,40.0,1,668d08202c64c06fc4c0fbd6
476,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,37.0,1,588e251908e6b200011a7253
477,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,27.0,1,610081ebf9f870b4213e06cb
478,True,race_other,1,1,yes,hisp_latin_spanish_yes,purple,female,1,True,1,False,1,True,35.0,1,662e87b96103ede100a0d5c2
479,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,24.0,1,5f068e126c52d8000a8e230e
480,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,66.0,1,62f15a6bb44b71fa2124f45a
481,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,51.0,1,63acbf912d16917452e0bf4e
482,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,23.0,1,66869b6837261b40b00d1907
483,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,64.0,1,63d31b44050f25d498f32cd1
484,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,38.0,1,5a2f3adfda55f80001ac23cf
485,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,26.0,1,5dd4c2f2390fb648f7baf4d2
486,True,"race_aian, race_black, race_white",1,1,yes,hisp_latin_spanish_yes,purple,male,1,True,1,False,1,True,35.0,1,63f049c2d78b2bc822a16dac
487,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,33.0,1,5e5c2320b22c133f86923d14
488,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,50.0,1,5f179bd584e8e802ef9c187d
489,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,42.0,1,597f662f89542d0001517d78
490,True,race_black,1,1,yes,hisp_latin_spanish_no,Purple,female,0,True,0,False,0,True,28.0,1,66509e636ad07334c20edd7a
491,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,31.0,1,602f2681a31f95bf153ff01f
492,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,37.0,1,655f8c42a20c94f85160d5dc
493,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,39.0,1,5e9f138c34d3e40326507588
494,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,35.0,1,62e93c2d6699b55b4411f10d
495,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,37.0,1,606cb45b87e16e7d31ddf250
496,True,"race_asian, race_white",1,1,yes,hisp_latin_spanish_yes,purple,female,0,True,0,False,0,True,24.0,1,610039db1cccf233cbaa5ddf
497,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,29.0,1,6687f1721cca1894c5174e7b
498,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,44.0,1,655e6b9b6bc36290dedd1bdf
499,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,32.0,1,662da25fc17944dbf5c4e771
500,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,30.0,1,5f42f33216548e5291508e33
501,True,race_black,1,1,yes,hisp_latin_spanish_no,Purple,male,1,True,1,False,1,True,32.0,1,614d5c0ade3619e276364da0
502,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,53.0,1,5df4ed2eae7b303760a9d47c
503,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,41.0,1,66293dd12f2e7397444cfd2f
504,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,48.0,1,614f23fabc0fcaa3cdfb9e05
505,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,37.0,1,5d153b1f40218700189a05df
506,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,48.0,1,6669d8d5d67867239ed2e85c
507,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,male,1,False,0,False,0,True,46.0,1,5b9811290f2cf000010f31fb
508,True,race_black,1,1,yes,hisp_latin_spanish_no,Purple,female,0,False,1,False,1,True,38.0,1,662a0364c3f14817778f2268
509,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,48.0,1,664b66887dfe21f3b0f26f19
510,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,32.0,1,5b847cdbe611ff0001c326b3
511,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,24.0,1,6431fa7dd113eda38603cabc
512,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,72.0,1,5dbb4449b4715a13fa2ffbed
513,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,50.0,1,6683f851110c4766a23fa85f
514,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,26.0,1,606b3da5eb533db26ffbfa36
515,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,female,1,False,0,False,0,True,28.0,1,657b17288770b694bfd70fba
516,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,female,1,False,0,False,0,True,24.0,1,663a5caa8a963ac88da1c403
517,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,40.0,1,58074104c314770001876e7b
518,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,32.0,1,5f73f37ed13ce303cc14ae35
519,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,1,True,0,True,41.0,1,66293ffa64a33ca9674790c0
520,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,36.0,1,65f0a147d1e85a54ae25c75b
521,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,47.0,1,65d8c293e80934b81062338d
522,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,40.0,1,65e8c60269bf545c378b7853
523,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,34.0,1,664d20a6bb4ef4eb39c44a64
524,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,30.0,1,63bdb6b3c6f826d7b976bb90
525,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,19.0,1,6675f24bcb842d50b7d19724
526,True,"race_aian, race_black",1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,36.0,1,655f95e3f23f40d0d9613730
527,True,race_other,1,1,yes,hisp_latin_spanish_yes,purple,female,1,False,0,False,0,True,18.0,1,65e502c2297ead448fe88636
528,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,28.0,1,61008ff97e7875f920ccd0c8
529,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,male,0,True,0,False,0,True,777.0,1,5c239f96da51990001e21d97
530,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,46.0,1,61071ee0d98a6df6efb59716
531,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,43.0,1,66819375f88309a6e2dbfcd1
532,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,2,True,0,True,67.0,1,638e84c70418d8a2c0aa372e
533,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,32.0,1,661922d5288fadafb4bce6fa
534,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,51.0,1,5e2fda27a8f853576b85f537
535,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,68.0,1,661792d2e2d14691a2719db6
536,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,24.0,1,6125ad1392c48f0365167d89
537,True,"race_asian, race_white",1,1,yes,hisp_latin_spanish_no,purple,male,1,True,0,True,1,True,51.0,1,5485df6efdf99b416d19fe90
538,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,35.0,1,5f9b15889c51902ece84d3e7
539,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,male,0,True,0,False,0,True,23.0,1,66880f559a34a967bc0b4f34
540,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,31.0,1,63ea4d8e84be50666e5e2bd6
541,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,40.0,1,5f233e697cbaef0e3868725a
542,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,30.0,1,667e981e0487e84f8b2e31da
543,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,24.0,1,5b20c0474c72120001f25d90
544,True,,1,1,yes,,purple,,1,True,1,False,1,True,,1,631916c5e920aea5076777b0
545,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,32.0,1,5ba8f6d89533420001c4646c
546,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,19.0,1,65185750126ba439e0d8ca1e
547,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,30.0,1,6643e07ee5f907f054e2d82d
548,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,31.0,1,66464b6dd7787eac6920db24
549,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,35.0,1,64413c375a0ded04a4e99a3f
550,True,race_black,1,1,yes,hisp_latin_spanish_no,purple ,female,0,True,0,True,0,True,42.0,1,5f98ab718920801c578363ab
551,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,31.0,1,666a04ad7b938093d197e346
552,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,35.0,1,6685bef260722b64f5c296ff
553,True,"race_aian, race_white, race_other",1,1,yes,hisp_latin_spanish_yes,purple,female,1,True,1,False,1,True,43.0,1,666d99c91fd715d968e3b8a1
554,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,43.0,1,6660616cecc0989e0bf82518
555,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,39.0,1,62dc07a7fbbd3d089b7135af
556,True,race_black,1,1,yes,hisp_latin_spanish_yes,purple,female,0,False,1,False,1,True,44.0,1,651ab5e8863e385a9c2cc4f1
557,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,56.0,1,5d4313562b1b2700163e15e2
558,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,29.0,1,58404dae32e21e0001f80519
559,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,60.0,1,6686c4264bd67f7457ea8901
560,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,60.0,1,65a2eae2b530fad7d6ded313
561,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,50.0,1,64d53156dc399a1bcd132250
562,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,1,True,0,True,48.0,1,63d3fa0d6c990bc96e11becf
563,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,33.0,1,63175042914da36ed2656593
564,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,33.0,1,668986ffeac80b6cf2c452da
565,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,19.0,1,667a19377c8967af29238651
566,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,39.0,1,595d0331d8bd8d000154e148
567,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,23.0,1,6109b252880d6d711a5645b4
568,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,49.0,1,60fe7748a8ef9311de5f2fcd
569,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,33.0,1,66478f227d798174d213c66e
570,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,32.0,1,6329bd3e699f53922a5da47c
571,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,33.0,1,5d8e64ab4e055600157a3d90
572,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,32.0,1,59f62ab95ac99000018b03b5
573,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,37.0,1,59715b4b50e2f000016fe00e
574,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,29.0,1,61549a2caa92d84f392000e9
575,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,female,1,True,1,False,1,True,35.0,1,665ced989c9267eb724e9508
576,True,race_white,1,1,yes,hisp_latin_spanish_no,purple ,female,0,False,2,True,1,True,25.0,1,60919c8f1b024991374cfb2d
577,True,"race_asian, race_white",1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,32.0,1,5dfac1ba83907981767ce907
578,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,22.0,1,657235b694db71c5aadcafe9
579,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,45.0,1,557e6713fdf99b66d60a2da8
580,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,29.0,1,5fc035f6c039c1402117124b
581,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,1,True,0,True,35.0,1,57c137bf5b8c510001af5981
582,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,21.0,1,6400e78d52d3311f5456d932
583,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,36.0,1,63d07155a81baf5108925992
584,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,67.0,1,5eb6f666c792cd6143878d27
585,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,male,1,True,1,False,1,True,50.0,1,5a44c42b1ba496000102a3ed
586,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,male,1,True,1,False,1,True,33.0,1,5cd8a78e0f0de600018e782f
587,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,51.0,1,656bd2dd35a65b4a8959e747
588,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,40.0,1,5fd0521f0115260c91cf5e30
589,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,36.0,1,6325b8a7fcafb1208f542e93
590,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,68.0,1,6135dd3307f6e86bcbc33a0d
591,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,57.0,1,6671e64b6bf199f742cc0df6
592,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,51.0,1,63cc5fddd5813c609d5b28d5
593,True,race_white,1,1,yes,hisp_latin_spanish_no,purple ,male,0,False,0,True,1,True,26.0,1,66875aed7ebe125e602355fc
594,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,40.0,1,63ed1fa5c88ecae92bf0c920
595,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,34.0,1,667d97ece040723f822fe223
596,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,24.0,1,64396be7373888bac4713bc2
597,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,female,1,True,1,False,1,True,38.0,1,5a282206b279aa0001b0e002
598,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,False,1,True,0,True,40.0,1,5e88288b0a0d8f4ad029f6e3
599,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,False,1,True,0,True,35.0,1,60ddc7abdf6661b9c294691f
600,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,27.0,1,6514d739f7568fe6b2ebbe35
601,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,38.0,1,5be4a80e854f100001537863
602,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,65.0,1,6658b2542b392cf43dca6581
603,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,27.0,1,5beb8419aec9ef0001e9d5fb
604,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,35.0,1,56a68bb49ce1c0000df89344
605,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,21.0,1,60fd8dc2b12af8c3af8091eb
606,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,male,1,False,1,True,0,True,19.0,1,667c1c6de91e30ed5781e071
607,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,28.0,1,664647d420183b9017337dfa
608,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,64.0,1,667708939c65930f189a256f
609,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,36.0,1,66800e1d38cfc86304c8f867
610,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,28.0,1,5c7ca7d9e8df4d00160c670b
611,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,35.0,1,6679f34eaa28479dfe379722
612,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,57.0,1,5e7227c4e9253c1509f76f96
613,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,28.0,1,6633c0cdca4237b90afdfe08
614,True,race_other,1,1,yes,hisp_latin_spanish_yes,PURPLE,female,1,True,1,False,1,True,55.0,1,5be8a1701664db0001d804f8
615,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,20.0,1,6361684773df215265bd139c
