id,in_usa,race,arm_id,context_batch_id,commitment,ethnicity,captcha,sex,option_preference,discriminated,option_attention,garbage,option_attention_truth,consent,age,batch_id,prolific_id
409,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,female,0,True,0,False,0,True,46.0,1,652d7b1e3b3bbcbeecac8e1b
410,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,21.0,1,65981cfbdcfd984e31911ac0
411,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,23.0,1,65e5ca329e84004b48f76a35
412,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,male,1,True,1,False,1,True,23.0,1,657cc1ccc372fc150e31af02
413,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,31.0,1,60a1e1f4a3707c983a98f185
414,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,24.0,1,668c20c6f426060f7c23c522
415,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,58.0,1,65d0dc6985847fefbc1008f3
416,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,,1,5c5bc72c9d974300015d8bc2
417,True,"race_black, race_white",1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,39.0,1,6662101e570836b974b9ed9c
418,True,race_white,1,1,yes,hisp_latin_spanish_no,Purple,female,0,True,0,False,0,True,23.0,1,6119f012dc7f0acdb4400d42
419,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,35.0,1,66897de53fb1e91cadb63a78
420,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,40.0,1,66316b4b802e74063ca89b76
421,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,female,0,True,0,False,0,True,35.0,1,60ba36a23cc2c56419ae0f1e
422,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,33.0,1,5b4a1351645156000125e101
423,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,45.0,1,6684d104ad6facc374fd69ea
424,True,"race_asian, race_white",1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,35.0,1,662c11fba839a613dbc656e5
425,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,24.0,1,5cfc10cc45e1a20018883d12
426,True,race_asian,1,1,yes,hisp_latin_spanish_no,Purple,male,1,True,1,False,1,True,27.0,1,5b3462e4532e3d00018e6f91
427,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,24.0,1,6689ad915d486bf277cfb7ee
428,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,20.0,1,65957124cc4b977ef5680439
429,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,29.0,1,63f7e1d8428bf380e7a73f6e
430,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,31.0,1,63d3f99561f302545f30279f
431,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,34.0,1,58be00191c81f30001446c31
432,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,29.0,1,6684a041fab730aec2c2c637
433,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,,1,True,1,False,1,True,23.0,1,63e51c0c03df69ec24b49c9c
434,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,30.0,1,627abdafed7edf12faf2e852
435,True,race_white,1,1,yes,,purple,male,0,True,0,False,0,True,26.0,1,6687810f74531e4a19757cc2
436,True,race_other,1,1,yes,hisp_latin_spanish_yes,purple,female,1,True,1,False,1,True,24.0,1,6521ba806f0db4276d1ded51
437,True,race_aian,1,1,yes,hisp_latin_spanish_yes,purple,male,1,True,1,False,1,True,52.0,1,66883c420b56b6f0a0a3c962
438,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,38.0,1,63614d7ed7516f2df577dd64
439,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,56.0,1,5dd35813794e103649612ffd
440,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,29.0,1,61661dec77159e55bcf7de64
441,True,race_white,1,1,yes,hisp_latin_spanish_no,purple ,female,0,True,0,True,0,True,44.0,1,599f9fc68d2b1600011b3e0e
442,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,31.0,1,62f28c9da2b1b5ee885e184f
443,True,,1,1,yes,,purple,,0,True,0,False,0,True,22.0,1,654b9e831d0ebc88eb160a82
444,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,2,True,1,True,38.0,1,630caf1e86e49cd599f4b53a
445,True,race_other,1,1,yes,hisp_latin_spanish_yes,purple,female,0,True,0,False,0,True,52.0,1,5b06d013732c5d000154dbf8
446,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,66.0,1,66635bba3a9f49a2dd23cac3
447,True,race_aian,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,58.0,1,614ffc776c7e2b3125e6604f
448,True,,1,1,yes,,purple,,0,True,0,False,0,True,,1,5a95976f1ade740001b8cb2b
449,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,19.0,1,660d531c5fc865f27c52866d
450,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,30.0,1,660447a5444b8f697a562b6f
451,True,"race_black, race_white",1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,25.0,1,66837985e170f597107c4210
452,True,"race_black, race_white",1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,32.0,1,5da4813cfc4fb10016e5c6a1
453,True,race_other,1,1,yes,hisp_latin_spanish_yes,Purple,female,1,True,1,False,1,True,41.0,1,668be823dca276f7da906b9e
454,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,30.0,1,650b048d6ab3d4c832d98bed
455,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,22.0,1,63162bda14b96736b08a554d
456,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,female,1,False,0,False,0,True,24.0,1,5b393581c49ecb00010a6693
457,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,38.0,1,58a5d58bb2a7180001f061d4
458,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,1,True,0,True,34.0,1,6643b65c37584677e0d2555e
459,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,47.0,1,66859215f2aa2a8ca051fb70
460,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,25.0,1,642e10f11d857b6e6bf20522
461,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,59.0,1,6685cf2e1b152354d80496b6
462,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,female,0,False,1,False,1,True,31.0,1,6616f11d4450ee2b178e62b9
463,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,35.0,1,6400d95ce46ca5e724b1cc5d
464,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,58.0,1,60077125fc17d127d5dbdedf
465,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,25.0,1,668beeeac6158723009d2b8a
466,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,female,1,True,1,False,1,True,51.0,1,66045483fe58acb824657f0f
467,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,51.0,1,6679a0be36bb0c3801998d59
468,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,23.0,1,6167243b51528c1438702b60
469,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,36.0,1,5b11882a2f283900014b184b
470,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,21.0,1,6662e322ca94837573efd737
471,True,race_black,1,1,yes,hisp_latin_spanish_no, purple,male,1,True,1,True,1,True,38.0,1,6682c1e45bc50c5a21741609
472,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,29.0,1,65999a30a97e20e20316eb03
473,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,36.0,1,66744d50fe240752d41fdb9b
474,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,35.0,1,5e648efca8c76520c918bb31
475,True,"race_aian, race_black, race_white",1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,45.0,1,657717840752cc0adab97940
476,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,24.0,1,5b7d94399ba83e0001adf3b2
477,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,19.0,1,6679d6152d347ec2d42acab1
478,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,39.0,1,6019f3085362081f007bc83f
479,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,39.0,1,5de8689fa63c7b7e1d62be9b
480,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,24.0,1,5fec16300479d788a935f041
481,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,26.0,1,6669f20c5758b72046e3b44c
482,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,40.0,1,5b53e95f4bbe600001465c18
483,True,,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,35.0,1,65c14286144370ab3f4db173
484,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,43.0,1,6640bf502fe5d2acae319ed6
485,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,23.0,1,667e006f4bfb9ea4c3e01d8f
486,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,23.0,1,65cd09e8726a6cccf708ff25
487,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,22.0,1,5f1effba0d1bdb07fc88147d
488,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,69.0,1,610dd74ebf5c4e1977a3e54e
489,True,"race_aian, race_white",1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,27.0,1,663b810a9d37219004ad9fbd
490,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,36.0,1,586935b7e16d530001b34787
491,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,32.0,1,663e6886560711812fc5d6bc
492,True,race_white,1,1,yes,hisp_latin_spanish_no,Purple,female,1,False,0,False,0,True,53.0,1,668a0371be5eedd5c545e1ff
493,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,54.0,1,63d40219337fe37c8de6582f
494,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,36.0,1,615a6547ea7e7f28349aac11
495,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,38.0,1,5938e042e9b44100013ae891
496,True,race_white,1,1,yes,hisp_latin_spanish_no,Purple,male,1,True,1,False,1,True,36.0,1,6662a6ef7cf85ee3718aa604
497,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,30.0,1,5f5c4b9c062e0f43a15ed050
498,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,44.0,1,65c8d376936d1e6b58b5d9a9
499,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,,1,True,1,False,1,True,31.0,1,6501f64fbe9a0a65bd5f7891
500,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,26.0,1,6010e0dab98c814912076b27
501,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,18.0,1,65ad689ae4df3485b9694174
502,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,62.0,1,5d34de398f657e00150dd0d5
503,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,female,0,False,1,False,1,True,37.0,1,65714a2185b7c4c7ee00ddcd
504,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,female,1,True,1,False,1,True,26.0,1,60c12c0450fc37e8e2fd0e99
505,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,22.0,1,664603ec1746aef92572b031
506,True,race_white,1,1,yes,hisp_latin_spanish_no,Purple,female,1,True,1,False,1,True,41.0,1,66847b6973cb2d84e1f253b8
507,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,77.0,1,5b79bd77c4e6ad0001d2f312
508,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,27.0,1,6685b585168c302d6bf73966
509,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,63.0,1,65e1e4d597d4ce849347371c
510,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,37.0,1,6667b5198073abc1cd0e70d9
511,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,31.0,1,655fe8e37ede6fae3cc26d70
512,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,33.0,1,5cf7df5a8e098100184cbf43
513,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,38.0,1,66884d036c4d24aaba02c702
514,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,27.0,1,664a50b7fedc7942c562b82c
515,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,40.0,1,651b1eb597d19205a5069db5
516,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,25.0,1,663ee8b8c999fbeecc11e2d3
517,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,36.0,1,6638fadbace1dbaeac69128f
518,True,race_other,1,1,yes,hisp_latin_spanish_yes,purple,female,1,False,0,False,0,True,24.0,1,5f8b3c348183d30f91832a2b
519,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,52.0,1,63ecf8c3796bf9efcf715050
520,True,race_other,1,1,yes,hisp_latin_spanish_yes,purple,male,0,True,0,False,0,True,24.0,1,668c25e4bd5465238a9d536f
521,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,51.0,1,5d0bc7dec89042000173c1fb
522,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,50.0,1,5ae8d6d79b283d00017ed289
523,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,40.0,1,5a2111b5bf56cc000176feb5
524,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,36.0,1,5610c4ea7ffc8a0005811504
525,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,22.0,1,611ee12b0e9abaefd865f415
526,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,35.0,1,664d0f2d8f53d4a917231349
527,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,male,1,False,2,True,0,True,38.0,1,597761dfd5ddf60001d14b20
528,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,31.0,1,5b0029933c08a1000156662c
529,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,42.0,1,668aaa71dd2605a617d7fa7c
530,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,male,1,True,1,False,1,True,30.0,1,63ea4e73fda09b137722e82c
531,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,male,0,False,1,False,1,True,23.0,1,5d206e075278fa001848134d
532,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,39.0,1,5e04f438afb8b0f5afa75f08
533,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,48.0,1,662c28982dadca79ef58b53d
534,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,45.0,1,65c6cf8f5d202dbf6f0aa11e
535,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,female,0,False,1,False,1,True,24.0,1,666146899bfce8e558c6dae4
536,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,42.0,1,663d7041b5f2249454e3eb09
537,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,45.0,1,60e1e2e5bf8cfa6e08a411cb
538,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,28.0,1,5b121d05c85dc40001621bc6
539,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,32.0,1,663a634c699be44f4c4dd4e7
540,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,84.0,1,58d7896b4240e5000118f705
541,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,43.0,1,56caf7b564c068000c4d798a
542,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,30.0,1,5da91247b601ff0012baa8b1
543,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,25.0,1,63d17afba0c70e3022979692
544,True,race_aian,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,34.0,1,63274987674e97e2e55467f0
545,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,22.0,1,663056412599fb40c4396914
546,True,race_white,1,1,yes,hisp_latin_spanish_no,Purple,male,0,False,1,False,1,True,65.0,1,6564f9246a238173b2ab30a2
547,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,female,1,True,1,False,1,True,23.0,1,6172fac257895f125f72bdf8
548,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,48.0,1,5c4c7a1a9446be00017e6b4a
549,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,25.0,1,663f12d76baaa647c24bd1c8
550,True,"race_black, race_white",1,1,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,40.0,1,568e7144e3ef9e000da20149
551,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,57.0,1,64ea292478e6214a440badae
552,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,43.0,1,65fb35ee38c24ea27c017846
553,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,37.0,1,5b707a406f0ed10001bfb973
554,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,female,0,True,0,False,0,True,28.0,1,5e555e3152f93b5508f5bc16
555,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,43.0,1,5d29346269a747001acdb205
556,True,race_white,1,1,yes,hisp_latin_spanish_no,purple ,male,0,True,0,True,0,True,57.0,1,5753046ba6deb50006d64b0f
557,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,,0,False,1,False,1,True,30.0,1,6087ee3e8df094dc6dd69e8e
558,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,23.0,1,662e72e6f7553f35a0197fb5
559,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,51.0,1,646ff97937530e7cfc34ae2e
560,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,22.0,1,5ddc898a41fb3fbef8f00b91
561,True,race_other,1,1,yes,hisp_latin_spanish_yes,purple,female,1,False,0,False,0,True,19.0,1,5e443c4db923be2c783ef3c4
562,True,race_white,1,1,yes,hisp_latin_spanish_no,Purple,male,0,True,0,False,0,True,61.0,1,5e120ac3ac9e168a3f6ded71
563,True,race_white,1,1,yes,hisp_latin_spanish_yes,Purple,female,0,True,0,False,0,True,23.0,1,668b125f5253fe2c98f85488
564,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,20.0,1,667c3ff6cf1e7403ee07d955
565,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,29.0,1,663e5383e28c5d230eddf2b8
566,True,race_nhpi,1,1,yes,hisp_latin_spanish_yes,purple,male,1,True,1,False,1,True,21.0,1,64401360c45f52531fde4aa6
567,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,female,0,True,0,False,0,True,23.0,1,668b32f05a8cef5c52bb1419
568,True,race_white,1,1,yes,hisp_latin_spanish_no,Purple,female,1,True,1,False,1,True,30.0,1,665e299ae07116340f552257
569,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,20.0,1,6536cbd19d95f5d738d7bbb7
570,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,53.0,1,63fc00a210518ac818a9c529
571,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,41.0,1,6629478714a10d5943cd17d7
572,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,32.0,1,65dea81dba3afe3ebe273ca7
573,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,27.0,1,5a78f57a2a842c0001fc43db
574,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,52.0,1,6486aa634b94f1dd568fd487
575,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,26.0,1,668265e5f8d4c349bef71b63
576,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,37.0,1,5f963718a844b719781e9e85
577,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,45.0,1,5f481a825080c619ea3709b0
578,True,race_black,1,1,yes,hisp_latin_spanish_no,Purple,male,1,True,0,True,1,True,24.0,1,66873d51e9b26dd6f8d937f7
579,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,38.0,1,667eb4d13b14cd8a769847f2
580,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,27.0,1,6166c0eb123b6e8b34628249
581,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,male,1,True,1,False,1,True,27.0,1,5e52e8aef5526a2ff032b0c4
582,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,26.0,1,668aee25a0f86915fe5e63a6
583,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,48.0,1,650065e0f3202d7bba91e031
584,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,35.0,1,5c8074e50faa2f0016070afa
585,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,30.0,1,66784ab4ce23ec5aaeafb4d9
586,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,41.0,1,659fff4087038351f6e42a45
587,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,22.0,1,667ae0edebba5b9785a2a884
588,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,47.0,1,58472149000f1000010ebc53
589,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,31.0,1,631a86423e963504fd64b7d4
590,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,53.0,1,667dd22318a6ee8d3c7ce403
591,True,race_white,1,1,yes,hisp_latin_spanish_yes,Purple ,male,0,False,0,True,1,True,48.0,1,666866731e8fe6e1344cb0f4
592,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,29.0,1,5e5080883771350caf2d9fda
593,True,"race_aian, race_black, race_white",1,1,yes,hisp_latin_spanish_yes,purple,female,1,True,1,False,1,True,39.0,1,6631d770e613584c0d5cfdba
594,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,male,0,True,0,False,0,True,30.0,1,626f66da6044100d5c238a8c
595,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,68.0,1,6660d1e05de8825706ee0664
596,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,22.0,1,66709bdd875264ed57d1d15b
597,True,race_other,1,1,yes,hisp_latin_spanish_yes,purple,female,1,True,1,False,1,True,51.0,1,63f57759284ce2f495e4442d
598,True,race_white,1,1,yes,hisp_latin_spanish_no,Purple,male,0,True,0,False,0,True,20.0,1,66328fe9e8a976c326ab19e1
599,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,21.0,1,66786066db3d566d802caa3d
600,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,56.0,1,6633b81d422c9c1335e554b3
601,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,27.0,1,6659f53e7630dc2ff040c157
602,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,23.0,1,66886f0209ea0b87ff9b33b3
603,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,45.0,1,609aaf17095901cfa11e2680
604,True,race_white,1,1,yes,hisp_latin_spanish_no,Purple,female,1,True,1,False,1,True,73.0,1,5f6787c9a3217b3911fc13f1
605,True,"race_asian, race_white",1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,42.0,1,66316ef9449be347292db0ff
606,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,27.0,1,66055bf2c379ded7953cc55b
607,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,64.0,1,606734f4935218ab9f94703c
608,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,29.0,1,62b10d376cda94ec0cd6c1e3
609,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,22.0,1,6679b6ebe9328da5c479ebe4
610,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,female,1,True,1,False,1,True,47.0,1,668491728f516acb43f77a86
611,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,26.0,1,6679e84f3f855ba978447ed8
612,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,43.0,1,5c40134b1580e900012320ab
613,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,32.0,1,6344bee5162a79b88400ec7c
614,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,26.0,1,668554a8fcfff6f0505d4b66
